Search keyword
"October 22, 2025 - April 23, 2026"
Search keyword,Search keyword status,Search keyword status reasons,Search keyword match type,Campaign,Ad group,Currency code,Keyword max CPC,Day,Clicks,Impr.,CTR,Avg. CPC,Cost,Impr. (Abs. Top) %,Impr. (Top) %,Conversions,View-through conv.,Cost / conv.,Conv. rate
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-02,3,17,17.65%,3.05,9.15,20.00%,86.67%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-10,3,9,33.33%,12.60,37.80,50.00%,100.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-05,2,26,7.69%,4.55,9.09,15.38%,53.85%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-10,2,35,5.71%,4.11,8.23,18.18%,57.58%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-15,2,16,12.50%,2.59,5.17,25.00%,56.25%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-17,2,25,8.00%,7.84,15.68,13.64%,45.45%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-23,2,16,12.50%,7.15,14.30,0.00%,35.71%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-25,2,12,16.67%,4.69,9.37,10.00%,30.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-29,2,30,6.67%,3.63,7.27,32.00%,56.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2026-01-06,2,57,3.51%,5.31,10.61,8.00%,32.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2026-01-10,2,16,12.50%,3.91,7.82,0.00%,66.67%,0.00,0,0,0.00%
llc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-10-24,2,22,9.09%,4.98,9.96,9.52%,71.43%,0.00,0,0,0.00%
llc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-10-26,2,7,28.57%,1.87,3.74,0.00%,50.00%,0.00,0,0,0.00%
pllc,Eligible,,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-14,2,34,5.88%,4.31,8.62,12.50%,87.50%,0.00,0,0,0.00%
pllc,Eligible,,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-04,2,41,4.88%,5.49,10.98,5.88%,73.53%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-02-06,2,7,28.57%,9.45,18.89,75.00%,100.00%,1.00,0,18.89,50.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-02-09,2,7,28.57%,8.71,17.41,0.00%,71.43%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-10-26,2,7,28.57%,1.59,3.17,0.00%,100.00%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-08,2,23,8.70%,13.48,26.95,57.14%,78.57%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-25,2,2,100.00%,3.42,6.85,0.00%,100.00%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-03,2,11,18.18%,17.63,35.26,20.00%,90.00%,1.00,0,35.26,50.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-06,2,51,3.92%,1.35,2.69,21.95%,53.66%,0.00,0,0,0.00%
new york pllc,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-26,2,3,66.67%,6.54,13.07,0.00%,100.00%,0.00,0,0,0.00%
new york pllc,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-09,2,11,18.18%,7.92,15.83,22.22%,66.67%,0.00,0,0,0.00%
new york pllc,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-12,2,40,5.00%,7.92,15.83,12.90%,58.06%,0.00,0,0,0.00%
forming a pllc,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-10,2,25,8.00%,7.35,14.69,0.00%,77.78%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-12,2,22,9.09%,10.06,20.11,21.43%,85.71%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-18,2,32,6.25%,10.01,20.02,20.00%,75.00%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-21,2,15,13.33%,6.05,12.09,15.38%,76.92%,1.00,0,12.09,50.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-26,2,24,8.33%,3.93,7.85,5.26%,84.21%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-28,2,15,13.33%,6.24,12.47,18.18%,72.73%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-04,2,13,15.38%,16.08,32.15,20.00%,80.00%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-05,2,12,16.67%,3.00,5.99,0.00%,100.00%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-09,2,5,40.00%,8.78,17.56,0.00%,100.00%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-14,2,6,33.33%,3.59,7.18,20.00%,100.00%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-26,2,10,20.00%,8.34,16.68,11.11%,88.89%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-07,2,13,15.38%,8.84,17.68,30.00%,80.00%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-15,2,3,66.67%,13.39,26.78,0.00%,100.00%,0.00,0,0,0.00%
pllc new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-16,2,9,22.22%,5.27,10.54,16.67%,100.00%,0.00,0,0,0.00%
ny pllc,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-20,2,7,28.57%,13.90,27.80,20.00%,40.00%,0.50,0,55.60,25.00%
ny pllc,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-23,2,20,10.00%,17.10,34.19,21.43%,71.43%,1.00,0,34.19,50.00%
ny pllc,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-24,2,10,20.00%,7.64,15.28,0.00%,85.71%,0.00,0,0,0.00%
ny pllc,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-05,2,34,5.88%,6.20,12.40,14.81%,74.07%,0.00,0,0,0.00%
ny pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-22,2,5,40.00%,10.02,20.04,20.00%,100.00%,0.00,0,0,0.00%
ny pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-03,2,13,15.38%,8.40,16.79,25.00%,100.00%,0.00,0,0,0.00%
ny pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-11,2,9,22.22%,6.34,12.68,0.00%,100.00%,1.00,0,12.68,50.00%
ny pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-18,2,8,25.00%,3.45,6.90,20.00%,80.00%,0.00,0,0,0.00%
ny pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-07,2,5,40.00%,18.01,36.01,100.00%,100.00%,2.00,0,18.01,100.00%
ny pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-15,2,4,50.00%,2.46,4.92,0.00%,100.00%,0.00,0,0,0.00%
ny pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-20,2,9,22.22%,6.17,12.34,80.00%,100.00%,0.00,0,0,0.00%
nys pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-13,2,2,100.00%,4.65,9.30,0.00%,100.00%,0.00,0,0,0.00%
pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-05,2,13,15.38%,6.02,12.03,16.67%,91.67%,0.00,0,0,0.00%
pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-15,2,1,200.00%,7.03,14.06,100.00%,100.00%,0.00,0,0,0.00%
pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-22,2,2,100.00%,18.06,36.12,100.00%,100.00%,0.00,0,0,0.00%
ny pllc formation,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-07,2,2,100.00%,6.24,12.48,0.00%,100.00%,0.00,0,0,0.00%
pllc new york,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-09,2,20,10.00%,13.32,26.64,10.53%,42.11%,0.00,0,0,0.00%
new york pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-08,2,4,50.00%,3.76,7.52,50.00%,75.00%,0.00,0,0,0.00%
form a pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-16,2,9,22.22%,8.60,17.19,12.50%,75.00%,0.00,0,0,0.00%
form a pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-12,2,2,100.00%,4.92,9.83,0.00%,100.00%,0.00,0,0,0.00%
nys pllc formation,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-31,2,7,28.57%,8.77,17.55,80.00%,80.00%,0.00,0,0,0.00%
pllc online,Paused,paused,Exact match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-26,2,8,25.00%,10.85,21.69,20.00%,100.00%,0.00,0,0,0.00%
pllc online,Paused,paused,Exact match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-12,2,4,50.00%,4.11,8.21,100.00%,100.00%,0.00,0,0,0.00%
pllc online,Paused,paused,Exact match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-15,2,11,18.18%,7.03,14.06,12.50%,100.00%,0.00,0,0,0.00%
pllc online,Paused,paused,Exact match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-17,2,11,18.18%,10.12,20.23,25.00%,100.00%,0.00,0,0,0.00%
pllc online,Paused,paused,Exact match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-23,2,7,28.57%,9.94,19.87,16.67%,100.00%,0.00,0,0,0.00%
pllc online,Paused,paused,Exact match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-12-29,2,6,33.33%,12.48,24.95,50.00%,75.00%,0.00,0,0,0.00%
pllc online,Paused,paused,Exact match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-02,2,5,40.00%,6.04,12.07,0.00%,80.00%,0.00,0,0,0.00%
pllc nys,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-05,2,12,16.67%,6.66,13.32,25.00%,50.00%,0.00,0,0,0.00%
new york pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-20,2,8,25.00%,12.49,24.97,0.00%,66.67%,1.00,0,24.97,50.00%
new york pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-28,2,2,100.00%,18.13,36.26,0.00%,100.00%,1.00,0,36.26,50.00%
new york pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-07,2,42,4.76%,3.57,7.14,40.00%,68.00%,0.00,0,0,0.00%
ny pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-15,2,2,100.00%,9.28,18.56,50.00%,100.00%,0.00,0,0,0.00%
ny pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-17,2,7,28.57%,11.97,23.94,25.00%,100.00%,0.00,0,0,0.00%
ny pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-21,2,7,28.57%,4.13,8.26,50.00%,100.00%,0.00,0,0,0.00%
new york pllc formation,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-08,2,6,33.33%,3.10,6.21,50.00%,100.00%,0.00,0,0,0.00%
new york pllc formation,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-20,2,5,40.00%,15.16,30.32,0.00%,50.00%,1.00,0,30.32,50.00%
forming a pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-06,2,5,40.00%,5.37,10.74,0.00%,100.00%,2.00,0,5.37,100.00%
pllc in new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-18,2,12,16.67%,27.93,55.86,8.33%,91.67%,0.00,0,0,0.00%
pllc in new york,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-19,2,5,40.00%,16.81,33.63,0.00%,100.00%,1.00,0,33.63,50.00%
nys pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-21,2,4,50.00%,10.37,20.74,33.33%,66.67%,1.00,0,20.74,50.00%
nys pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-22,2,9,22.22%,7.77,15.54,0.00%,62.50%,0.50,0,31.08,25.00%
nys pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-02,2,13,15.38%,6.94,13.88,20.00%,80.00%,0.00,0,0,0.00%
nys pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-09,2,14,14.29%,5.36,10.71,0.00%,100.00%,1.00,0,10.71,50.00%
nys pllc formation,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-11,2,9,22.22%,5.20,10.39,0.00%,75.00%,0.00,0,0,0.00%
how to form a pllc in new york,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-05,2,12,16.67%,18.86,37.73,11.11%,66.67%,0.00,0,0,0.00%
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-26,2,6,33.33%,5.37,10.74,100.00%,100.00%,0.00,0,0,0.00%
how to create a pllc in ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-06,2,12,16.67%,8.00,15.99,0.00%,45.45%,0.00,0,0,0.00%
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2025-11-11,2,2,100.00%,2.96,5.92,0.00%,100.00%,0.00,0,0,0.00%
pllc application ny,Paused,paused,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-09,2,6,33.33%,2.80,5.59,66.67%,100.00%,0.00,0,0,0.00%
form a pllc in ny,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-12-05,2,1,200.00%,11.12,22.24,0.00%,100.00%,0.00,0,0,0.00%
pllc nyc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-21,2,4,50.00%,1.61,3.22,50.00%,100.00%,0.00,0,0,0.00%
start pllc,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-21,2,3,66.67%,15.48,30.96,0.00%,100.00%,1.00,0,30.96,50.00%
form a pllc in ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-12,2,8,25.00%,8.26,16.51,16.67%,83.33%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-16,2,20,10.00%,6.28,12.56,5.88%,41.18%,1.00,0,12.56,50.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-23,2,10,20.00%,5.29,10.58,28.57%,71.43%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-28,2,11,18.18%,11.99,23.98,14.29%,57.14%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-12,2,41,4.88%,7.77,15.53,17.24%,65.52%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-13,2,20,10.00%,5.50,11.00,21.43%,71.43%,1.00,0,11.00,50.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-15,2,4,50.00%,9.09,18.18,0.00%,100.00%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-16,2,33,6.06%,6.47,12.94,17.39%,82.61%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-18,2,20,10.00%,11.15,22.29,25.00%,68.75%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-02-19,2,23,8.70%,7.74,15.48,26.67%,93.33%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-06,2,8,25.00%,5.00,10.00,40.00%,80.00%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-09,2,20,10.00%,10.17,20.35,33.33%,73.33%,0.00,0,0,0.00%
pllc ny,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-11,2,11,18.18%,6.68,13.36,28.57%,100.00%,0.00,0,0,0.00%
pllc nys,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-01-28,2,12,16.67%,3.38,6.75,11.11%,77.78%,0.00,0,0,0.00%
pllc nys,Eligible,,Phrase match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-03,2,12,16.67%,11.47,22.94,12.50%,100.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-10-31,1,1,100.00%,0.63,0.63,0.00%,0.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-06,1,112,0.89%,4.23,4.23,25.45%,52.73%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-08,1,25,4.00%,7.82,7.82,12.00%,44.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-12,1,23,4.35%,0.53,0.53,22.22%,55.56%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-14,1,26,3.85%,6.84,6.84,13.04%,47.83%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-17,1,11,9.09%,4.23,4.23,30.00%,50.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-24,1,20,5.00%,4.26,4.26,40.00%,60.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-11-26,1,20,5.00%,3.55,3.55,5.00%,20.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-01,1,8,12.50%,1.90,1.90,12.50%,50.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-06,1,2,50.00%,6.71,6.71,50.00%,100.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-08,1,9,11.11%,4.78,4.78,0.00%,55.56%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-16,1,6,16.67%,0.74,0.74,0.00%,50.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-18,1,8,12.50%,2.00,2.00,25.00%,50.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-19,1,13,7.69%,2.80,2.80,20.00%,70.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-24,1,18,5.56%,0.65,0.65,7.14%,42.86%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-27,1,16,6.25%,3.55,3.55,0.00%,66.67%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2025-12-30,1,25,4.00%,2.31,2.31,4.55%,50.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2026-01-04,1,14,7.14%,4.42,4.42,8.33%,58.33%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2026-01-11,1,18,5.56%,4.15,4.15,13.33%,60.00%,0.00,0,0,0.00%
lcsw new york pllc,Removed,removed; ad group removed,Broad match,Sales-Search-1,LCSW PLLC,USD,0,2026-01-12,1,12,8.33%,27.35,27.35,30.00%,40.00%,0.00,0,0,0.00%
lcsw new york pllc,Not eligible,ad group removed,Phrase match,Sales-Search-1,LCSW PLLC,USD,0.01,2026-01-13,1,5,20.00%,1.14,1.14,0.00%,50.00%,0.00,0,0,0.00%
llc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-10-23,1,16,6.25%,3.95,3.95,12.50%,68.75%,0.00,0,0,0.00%
pllc,Eligible,,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-19,1,65,1.54%,3.01,3.01,5.56%,79.63%,0.00,0,0,0.00%
pllc,Eligible,,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-20,1,67,1.49%,6.49,6.49,5.56%,79.63%,0.00,0,0,0.00%
pllc,Eligible,,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-03-21,1,34,2.94%,3.14,3.14,3.57%,85.71%,0.00,0,0,0.00%
pllc,Eligible,,Broad match,Sales-Search-1,NY PLLC Formation,USD,0.01,2026-04-11,1,86,1.16%,3.25,3.25,18.46%,81.54%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-13,1,18,5.56%,3.61,3.61,14.29%,64.29%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-14,1,9,11.11%,3.41,3.41,0.00%,57.14%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-16,1,12,8.33%,2.38,2.38,25.00%,87.50%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-23,1,8,12.50%,0.92,0.92,16.67%,50.00%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-01-27,1,12,8.33%,8.22,8.22,9.09%,90.91%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-02-04,1,14,7.14%,6.94,6.94,9.09%,90.91%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-02-13,1,7,14.29%,5.03,5.03,20.00%,100.00%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-02-19,1,10,10.00%,3.47,3.47,14.29%,85.71%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-02-22,1,2,50.00%,0.71,0.71,0.00%,50.00%,0.00,0,0,0.00%
pllc,Removed,removed,Exact match,Sales-Search-1,NY PLLC Formation,USD,0,2026-02-27,1,11,9.09%,12.52,12.52,0.00%,100.00%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-10-23,1,2,50.00%,1.18,1.18,50.00%,100.00%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-02,1,1,100.00%,1.23,1.23,0.00%,100.00%,0.50,0,2.46,50.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-03,1,4,25.00%,1.41,1.41,0.00%,100.00%,0.50,0,2.82,50.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-12,1,8,12.50%,2.18,2.18,16.67%,33.33%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-13,1,3,33.33%,24.18,24.18,0.00%,66.67%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-17,1,10,10.00%,8.31,8.31,25.00%,87.50%,0.00,0,0,0.00%
pllc new york,Removed,removed,Broad match,Sales-Search-1,NY PLLC Formation,USD,0,2025-11-23,1,11,9.09%,14.50,14.50,25.00%,62.50%,0.33,0,43.50,33.33%
